Date,Pair,Correlation
2026-04-13,Fly7/Fly8,-0.3277076740165114
2026-04-14,Fly7/Fly8,-0.32003779717202413
2026-04-15,Fly7/Fly8,-0.31372999289157294
2026-04-16,Fly7/Fly8,-0.32423431624554644
2026-04-17,Fly7/Fly8,-0.3190182812876051
2026-04-20,Fly7/Fly8,-0.31198494858043524
2026-04-21,Fly7/Fly8,-0.30586025870204914
2026-04-22,Fly7/Fly8,-0.30169446156917923
2026-04-23,Fly7/Fly8,-0.27903511899166406
2026-04-24,Fly7/Fly8,-0.2637102232799072
2026-04-27,Fly7/Fly8,-0.25665190247103253
2026-04-28,Fly7/Fly8,-0.25863055543051905
2026-04-29,Fly7/Fly8,-0.27755803168431764
2026-04-30,Fly7/Fly8,-0.27844335030123585
2026-05-01,Fly7/Fly8,-0.2750214452209238
2026-05-04,Fly7/Fly8,-0.24664999008817307
2026-05-05,Fly7/Fly8,-0.2433973042918211
2026-05-06,Fly7/Fly8,-0.1756738103524371
2026-05-07,Fly7/Fly8,-0.1723847640761376
2026-05-08,Fly7/Fly8,-0.17765039485234665
2026-05-11,Fly7/Fly8,-0.18292368658127128
2026-05-12,Fly7/Fly8,-0.18323729485510487
2026-05-13,Fly7/Fly8,-0.18544224002525572
2026-05-14,Fly7/Fly8,-0.18333680200126107
2026-05-15,Fly7/Fly8,-0.1833368020012528
2026-05-18,Fly7/Fly8,-0.1828610735669642
2026-05-19,Fly7/Fly8,-0.1738170310550383
2026-05-20,Fly7/Fly8,-0.16433015954511782
2026-05-21,Fly7/Fly8,-0.1653536618053316
2026-05-22,Fly7/Fly8,-0.1614154635918777
2026-05-25,Fly7/Fly8,-0.1611682068124809
2026-05-26,Fly7/Fly8,-0.15569246572030548
2026-05-27,Fly7/Fly8,-0.1695556386991245
2026-05-28,Fly7/Fly8,-0.15886454326590435
2026-05-29,Fly7/Fly8,-0.1539576568346885
2026-06-01,Fly7/Fly8,-0.150395075180978
2026-06-02,Fly7/Fly8,-0.17733040785633977
2026-06-03,Fly7/Fly8,-0.16565492077279495
2026-06-04,Fly7/Fly8,-0.13283746399013766
2026-06-05,Fly7/Fly8,-0.1353061163380445
2026-06-08,Fly7/Fly8,-0.11988311849952203
2026-06-09,Fly7/Fly8,-0.12024077921396793
2026-06-10,Fly7/Fly8,-0.11339256132228188
2026-06-11,Fly7/Fly8,-0.019457396999124226
2024-01-03,Fly7/Fly9,
2024-01-04,Fly7/Fly9,
2024-01-05,Fly7/Fly9,
2024-01-08,Fly7/Fly9,
2024-01-09,Fly7/Fly9,
2024-01-10,Fly7/Fly9,
2024-01-11,Fly7/Fly9,
2024-01-12,Fly7/Fly9,
2024-01-15,Fly7/Fly9,
2024-01-16,Fly7/Fly9,
2024-01-17,Fly7/Fly9,
2024-01-18,Fly7/Fly9,
2024-01-19,Fly7/Fly9,
2024-01-22,Fly7/Fly9,
2024-01-23,Fly7/Fly9,
2024-01-24,Fly7/Fly9,
2024-01-25,Fly7/Fly9,
2024-01-26,Fly7/Fly9,
2024-01-29,Fly7/Fly9,
2024-01-30,Fly7/Fly9,
2024-01-31,Fly7/Fly9,
2024-02-01,Fly7/Fly9,
2024-02-02,Fly7/Fly9,
2024-02-05,Fly7/Fly9,
2024-02-06,Fly7/Fly9,
2024-02-07,Fly7/Fly9,
2024-02-08,Fly7/Fly9,
2024-02-09,Fly7/Fly9,
2024-02-12,Fly7/Fly9,
2024-02-13,Fly7/Fly9,
2024-02-14,Fly7/Fly9,
2024-02-15,Fly7/Fly9,
2024-02-16,Fly7/Fly9,
2024-02-19,Fly7/Fly9,
2024-02-20,Fly7/Fly9,
2024-02-21,Fly7/Fly9,
2024-02-22,Fly7/Fly9,
2024-02-23,Fly7/Fly9,
2024-02-26,Fly7/Fly9,
2024-02-27,Fly7/Fly9,
2024-02-28,Fly7/Fly9,
2024-02-29,Fly7/Fly9,
2024-03-01,Fly7/Fly9,
2024-03-04,Fly7/Fly9,
2024-03-05,Fly7/Fly9,
2024-03-06,Fly7/Fly9,
2024-03-07,Fly7/Fly9,
2024-03-08,Fly7/Fly9,
2024-03-11,Fly7/Fly9,
2024-03-12,Fly7/Fly9,
2024-03-13,Fly7/Fly9,
2024-03-14,Fly7/Fly9,
2024-03-15,Fly7/Fly9,
2024-03-18,Fly7/Fly9,
2024-03-19,Fly7/Fly9,
2024-03-20,Fly7/Fly9,
2024-03-21,Fly7/Fly9,
2024-03-22,Fly7/Fly9,
2024-03-25,Fly7/Fly9,
2024-03-26,Fly7/Fly9,
2024-03-27,Fly7/Fly9,-0.06267685460993204
2024-03-28,Fly7/Fly9,-0.06308249162053918
2024-04-02,Fly7/Fly9,-0.06827755110675236
2024-04-03,Fly7/Fly9,-0.07496463640090231
2024-04-04,Fly7/Fly9,-0.07466960519524436
2024-04-05,Fly7/Fly9,-0.088240664491217
2024-04-08,Fly7/Fly9,-0.08827658341853076
2024-04-09,Fly7/Fly9,-0.11376947152385512
2024-04-10,Fly7/Fly9,-0.10439499283525318
2024-04-11,Fly7/Fly9,-0.10414709916885026
2024-04-12,Fly7/Fly9,-0.09229096276345722
2024-04-15,Fly7/Fly9,-0.041924005874559175
2024-04-16,Fly7/Fly9,-0.03563941901840661
2024-04-17,Fly7/Fly9,-0.0402954205188855
2024-04-18,Fly7/Fly9,-0.013073621684617034
2024-04-19,Fly7/Fly9,-0.01307362168461557
2024-04-22,Fly7/Fly9,-0.018504338345705383
2024-04-23,Fly7/Fly9,-0.0063716006199501
2024-04-24,Fly7/Fly9,-0.02006578673235232
2024-04-25,Fly7/Fly9,-0.03187647193360587
2024-04-26,Fly7/Fly9,-0.013260976367928803
2024-04-29,Fly7/Fly9,-0.0073348510226868046
2024-04-30,Fly7/Fly9,-0.020122268943506907
2024-05-02,Fly7/Fly9,-0.033828614615707284
2024-05-03,Fly7/Fly9,-0.03475704219754122
2024-05-06,Fly7/Fly9,-0.02876281737315711
2024-05-07,Fly7/Fly9,-0.03455524294397503
2024-05-08,Fly7/Fly9,-0.03396290042574914
2024-05-09,Fly7/Fly9,-0.04040661566061725
2024-05-10,Fly7/Fly9,-0.04526974111962636
2024-05-13,Fly7/Fly9,-0.04724628464311808
2024-05-14,Fly7/Fly9,-0.05002144869388578
2024-05-15,Fly7/Fly9,-0.032521014978650904
2024-05-16,Fly7/Fly9,-0.03399454333284231
2024-05-17,Fly7/Fly9,-0.03432636322076809
2024-05-20,Fly7/Fly9,-0.03748456133961438
2024-05-21,Fly7/Fly9,-0.05167729385260509
2024-05-22,Fly7/Fly9,-0.05167729385261003
2024-05-23,Fly7/Fly9,-0.05048390309244679
2024-05-24,Fly7/Fly9,-0.05262481679628816
2024-05-27,Fly7/Fly9,-0.055679643996253865
2024-05-28,Fly7/Fly9,-0.051193321544065286
2024-05-29,Fly7/Fly9,-0.023897043204878992
2024-05-30,Fly7/Fly9,0.003909899084233741
2024-05-31,Fly7/Fly9,0.0040288371744581905
2024-06-03,Fly7/Fly9,0.04951773883140249
2024-06-04,Fly7/Fly9,0.07123546315619116
2024-06-05,Fly7/Fly9,0.0811259671292224
2024-06-06,Fly7/Fly9,0.07695512715260723
2024-06-07,Fly7/Fly9,-0.00599822816630036
2024-06-10,Fly7/Fly9,0.018115923443597325
2024-06-11,Fly7/Fly9,-0.04415586754685632
2024-06-12,Fly7/Fly9,-0.04287990239674495
2024-06-13,Fly7/Fly9,-0.0430529232558226
2024-06-14,Fly7/Fly9,-0.07227768218287109
2024-06-17,Fly7/Fly9,-0.0918990973139555
2024-06-18,Fly7/Fly9,-0.09342681119421961
2024-06-19,Fly7/Fly9,
2024-06-20,Fly7/Fly9,
2024-06-21,Fly7/Fly9,
2024-06-24,Fly7/Fly9,
2024-06-25,Fly7/Fly9,
2024-06-26,Fly7/Fly9,
2024-06-27,Fly7/Fly9,
2024-06-28,Fly7/Fly9,
2024-07-01,Fly7/Fly9,
2024-07-02,Fly7/Fly9,
2024-07-03,Fly7/Fly9,
2024-07-04,Fly7/Fly9,
2024-07-05,Fly7/Fly9,
2024-07-08,Fly7/Fly9,
2024-07-09,Fly7/Fly9,
2024-07-10,Fly7/Fly9,
2024-07-11,Fly7/Fly9,
2024-07-12,Fly7/Fly9,
2024-07-15,Fly7/Fly9,
2024-07-16,Fly7/Fly9,
2024-07-17,Fly7/Fly9,
2024-07-18,Fly7/Fly9,
2024-07-19,Fly7/Fly9,
2024-07-22,Fly7/Fly9,
2024-07-23,Fly7/Fly9,
2024-07-24,Fly7/Fly9,
2024-07-25,Fly7/Fly9,
2024-07-26,Fly7/Fly9,
2024-07-29,Fly7/Fly9,
2024-07-30,Fly7/Fly9,
2024-07-31,Fly7/Fly9,
2024-08-01,Fly7/Fly9,
2024-08-02,Fly7/Fly9,
2024-08-05,Fly7/Fly9,
2024-08-06,Fly7/Fly9,
2024-08-07,Fly7/Fly9,
2024-08-08,Fly7/Fly9,
2024-08-09,Fly7/Fly9,
2024-08-12,Fly7/Fly9,
2024-08-13,Fly7/Fly9,
2024-08-14,Fly7/Fly9,
2024-08-15,Fly7/Fly9,
2024-08-16,Fly7/Fly9,
2024-08-19,Fly7/Fly9,
2024-08-20,Fly7/Fly9,
2024-08-21,Fly7/Fly9,
2024-08-22,Fly7/Fly9,
2024-08-23,Fly7/Fly9,
2024-08-26,Fly7/Fly9,
2024-08-27,Fly7/Fly9,
2024-08-28,Fly7/Fly9,
2024-08-29,Fly7/Fly9,
2024-08-30,Fly7/Fly9,
2024-09-02,Fly7/Fly9,
2024-09-03,Fly7/Fly9,
2024-09-04,Fly7/Fly9,
2024-09-05,Fly7/Fly9,
2024-09-06,Fly7/Fly9,
2024-09-09,Fly7/Fly9,
2024-09-10,Fly7/Fly9,
2024-09-11,Fly7/Fly9,
2024-09-12,Fly7/Fly9,
2024-09-13,Fly7/Fly9,
2024-09-16,Fly7/Fly9,
2024-09-17,Fly7/Fly9,
2024-09-18,Fly7/Fly9,
2024-09-19,Fly7/Fly9,
2024-09-20,Fly7/Fly9,
2024-09-23,Fly7/Fly9,
2024-09-24,Fly7/Fly9,
2024-09-25,Fly7/Fly9,
2024-09-26,Fly7/Fly9,
2024-09-27,Fly7/Fly9,
2024-09-30,Fly7/Fly9,
2024-10-01,Fly7/Fly9,
2024-10-02,Fly7/Fly9,
2024-10-03,Fly7/Fly9,
2024-10-04,Fly7/Fly9,
2024-10-06,Fly7/Fly9,
2024-10-07,Fly7/Fly9,
2024-10-08,Fly7/Fly9,
2024-10-09,Fly7/Fly9,
2024-10-10,Fly7/Fly9,
2024-10-11,Fly7/Fly9,
2024-10-13,Fly7/Fly9,
2024-10-14,Fly7/Fly9,
2024-10-15,Fly7/Fly9,
2024-10-16,Fly7/Fly9,
2024-10-17,Fly7/Fly9,
2024-10-18,Fly7/Fly9,
2024-10-20,Fly7/Fly9,
2024-10-21,Fly7/Fly9,
2024-10-22,Fly7/Fly9,
2024-10-23,Fly7/Fly9,
2024-10-24,Fly7/Fly9,
2024-10-25,Fly7/Fly9,
2024-10-28,Fly7/Fly9,
2024-10-29,Fly7/Fly9,
2024-10-30,Fly7/Fly9,
2024-10-31,Fly7/Fly9,
2024-11-01,Fly7/Fly9,
2024-11-04,Fly7/Fly9,
2024-11-05,Fly7/Fly9,
2024-11-06,Fly7/Fly9,
2024-11-07,Fly7/Fly9,
2024-11-08,Fly7/Fly9,
2024-11-11,Fly7/Fly9,
2024-11-12,Fly7/Fly9,
2024-11-13,Fly7/Fly9,
2024-11-14,Fly7/Fly9,
2024-11-15,Fly7/Fly9,
2024-11-18,Fly7/Fly9,
2024-11-19,Fly7/Fly9,
2024-11-20,Fly7/Fly9,-0.061420654181799206
2024-11-21,Fly7/Fly9,-0.04999488878498482
2024-11-22,Fly7/Fly9,-0.051773431011610284
2024-11-25,Fly7/Fly9,-0.03971666724817743
2024-11-26,Fly7/Fly9,-0.05042821534090854
2024-11-27,Fly7/Fly9,0.04621537848713439
2024-11-28,Fly7/Fly9,0.027949502346915178
2024-11-29,Fly7/Fly9,0.039178697264902924
2024-12-02,Fly7/Fly9,0.04205064129305575
2024-12-03,Fly7/Fly9,0.08581851111010286
2024-12-04,Fly7/Fly9,0.05498877069569341
2024-12-05,Fly7/Fly9,0.06427903412840526
2024-12-06,Fly7/Fly9,0.05675222112809699
2024-12-09,Fly7/Fly9,0.057305818762569155
2024-12-10,Fly7/Fly9,0.0690220934298802
2024-12-11,Fly7/Fly9,0.07343808467550172
2024-12-12,Fly7/Fly9,0.050097157458227556
2024-12-13,Fly7/Fly9,0.05178919957434335
2024-12-16,Fly7/Fly9,0.05299412782389296
2024-12-17,Fly7/Fly9,0.05261702892850609
2024-12-18,Fly7/Fly9,0.025010423184668538
2024-12-19,Fly7/Fly9,0.02504177112672789
2024-12-20,Fly7/Fly9,0.03650426704458108
2024-12-23,Fly7/Fly9,0.0109236038352906
2024-12-24,Fly7/Fly9,0.007358362668096792
2024-12-26,Fly7/Fly9,0.01305029603067513
2024-12-27,Fly7/Fly9,-0.03887998882124742
2024-12-30,Fly7/Fly9,-0.0549167944738614
2024-12-31,Fly7/Fly9,-0.0559355786872997
2025-01-02,Fly7/Fly9,-0.055146656072852136
2025-01-03,Fly7/Fly9,-0.055146656073019794
2025-01-06,Fly7/Fly9,-0.0546692190566971
2025-01-07,Fly7/Fly9,-0.04231960199324459
2025-01-08,Fly7/Fly9,-0.06697142388872035
2025-01-09,Fly7/Fly9,-0.043555552938502586
2025-01-10,Fly7/Fly9,-0.07547569945457822
2025-01-13,Fly7/Fly9,-0.1056618420792831
2025-01-14,Fly7/Fly9,-0.10370067236311128
2025-01-15,Fly7/Fly9,-0.13276294738393823
2025-01-16,Fly7/Fly9,-0.14842970734536923
2025-01-17,Fly7/Fly9,-0.16314504094818297
2025-01-20,Fly7/Fly9,-0.14004173865590505
2025-01-21,Fly7/Fly9,-0.12478478280718626
2025-01-22,Fly7/Fly9,-0.113251521262874
2025-01-23,Fly7/Fly9,-0.1278446924273985
2025-01-24,Fly7/Fly9,-0.16423203386212706
2025-01-27,Fly7/Fly9,-0.23339020890523696
2025-01-28,Fly7/Fly9,-0.26561781013505664
2025-01-29,Fly7/Fly9,-0.2669535144144147
2025-01-30,Fly7/Fly9,-0.2892961664669799
2025-01-31,Fly7/Fly9,-0.2892961664669821
2025-02-03,Fly7/Fly9,-0.284478539795654
2025-02-04,Fly7/Fly9,-0.2861252465419351
2025-02-05,Fly7/Fly9,-0.27484929376358375
2025-02-06,Fly7/Fly9,-0.2751147642057291
2025-02-07,Fly7/Fly9,-0.23702373302452945
2025-02-10,Fly7/Fly9,-0.23697419898589742
2025-02-11,Fly7/Fly9,-0.21379790421266717
2025-02-12,Fly7/Fly9,-0.21482437009066443
2025-02-13,Fly7/Fly9,-0.18153120839228362
2025-02-14,Fly7/Fly9,-0.15384719174080094
2025-02-17,Fly7/Fly9,-0.15384719174114247
2025-02-18,Fly7/Fly9,-0.15406277368392624
2025-02-19,Fly7/Fly9,-0.196729919452428
2025-02-20,Fly7/Fly9,-0.20314556935700653
2025-02-21,Fly7/Fly9,-0.20747554214357875
2025-02-24,Fly7/Fly9,-0.17825918331769464
2025-02-25,Fly7/Fly9,-0.155200505170677
2025-02-26,Fly7/Fly9,-0.11166927745411147
2025-02-27,Fly7/Fly9,-0.10888875854123187
2025-02-28,Fly7/Fly9,-0.15442444344674858
2025-03-03,Fly7/Fly9,-0.1370535004142184
2025-03-04,Fly7/Fly9,-0.1526451772497454
2025-03-05,Fly7/Fly9,0.07909095895568405
2025-03-06,Fly7/Fly9,0.0775529375669029
2025-03-07,Fly7/Fly9,0.06339636233604981
2025-03-10,Fly7/Fly9,0.07547398695872301
2025-03-11,Fly7/Fly9,0.0880674660618263
2025-03-12,Fly7/Fly9,0.08712334720181683
2025-03-13,Fly7/Fly9,0.08659559956141769
2025-03-14,Fly7/Fly9,0.15711111806393707
2025-03-17,Fly7/Fly9,0.16773505367663452
2025-03-18,Fly7/Fly9,0.1570082964210291
2025-03-19,Fly7/Fly9,0.20422870081595598
2025-03-20,Fly7/Fly9,0.22601121675033498
2025-03-21,Fly7/Fly9,0.2108123796194815
2025-03-24,Fly7/Fly9,0.27225276790868946
2025-03-25,Fly7/Fly9,0.28550838770235865
2025-03-26,Fly7/Fly9,0.26975655655859065
2025-03-27,Fly7/Fly9,0.25628057497898804
2025-03-28,Fly7/Fly9,0.2673697744021541
2025-03-30,Fly7/Fly9,0.2681574815938516
2025-03-31,Fly7/Fly9,0.2582555052485573
2025-04-01,Fly7/Fly9,0.2599336381391859
2025-04-02,Fly7/Fly9,0.26094543441830786
2025-04-03,Fly7/Fly9,0.2484348399278284
2025-04-04,Fly7/Fly9,0.2448583947157668
2025-04-07,Fly7/Fly9,0.24884143699678551
2025-04-08,Fly7/Fly9,0.32710090249286816
2025-04-09,Fly7/Fly9,0.3445686716525324
2025-04-10,Fly7/Fly9,0.3438615899472922
2025-04-11,Fly7/Fly9,0.3056545740767378
2025-04-14,Fly7/Fly9,0.2670236603662446
2025-04-15,Fly7/Fly9,0.2761224841928609
2025-04-16,Fly7/Fly9,0.2950425447910713
2025-04-17,Fly7/Fly9,0.2950425447911018
2025-04-21,Fly7/Fly9,0.3091625166038792
2025-04-22,Fly7/Fly9,0.3283883952961459
2025-04-23,Fly7/Fly9,0.25760947441912335
2025-04-24,Fly7/Fly9,0.2828747983931263
2025-04-25,Fly7/Fly9,0.28132583424795665
2025-04-28,Fly7/Fly9,0.28460203043102056
2025-04-29,Fly7/Fly9,0.28460203043101634
2025-04-30,Fly7/Fly9,0.2761453622318683
2025-05-01,Fly7/Fly9,0.27775166717576016
2025-05-02,Fly7/Fly9,0.25818602840552785
2025-05-05,Fly7/Fly9,0.24902071240088178
2025-05-06,Fly7/Fly9,0.2478610992245105
2025-05-07,Fly7/Fly9,0.24218240304266497
2025-05-08,Fly7/Fly9,0.2411019353368823
2025-05-09,Fly7/Fly9,0.24110193533688382
2025-05-12,Fly7/Fly9,0.26791700615924813
2025-05-13,Fly7/Fly9,0.26046962676838264
2025-05-14,Fly7/Fly9,0.24726903781033058
2025-05-15,Fly7/Fly9,0.25636153818887314
2025-05-16,Fly7/Fly9,0.2732243156706214
2025-05-19,Fly7/Fly9,0.2717844409089454
2025-05-20,Fly7/Fly9,0.25193776448568506
2025-05-21,Fly7/Fly9,0.23121609447439742
2025-05-22,Fly7/Fly9,0.2522421168085995
2025-05-23,Fly7/Fly9,0.27790211213393945
2025-05-26,Fly7/Fly9,0.26161919915368326
2025-05-27,Fly7/Fly9,0.2709720959237758
2025-05-28,Fly7/Fly9,0.10887528536137657
2025-05-29,Fly7/Fly9,0.11264671042726475
2025-05-30,Fly7/Fly9,0.12793464556300185
2025-06-02,Fly7/Fly9,0.1279346455627909
2025-06-03,Fly7/Fly9,0.13721081876257807
2025-06-04,Fly7/Fly9,0.1515257082757249
2025-06-05,Fly7/Fly9,0.1560825489925098
2025-06-06,Fly7/Fly9,0.10395673668053595
2025-06-09,Fly7/Fly9,0.09117687945082245
2025-06-10,Fly7/Fly9,0.09027730744676721
2025-06-11,Fly7/Fly9,0.07671799054625285
2025-06-12,Fly7/Fly9,0.07671799054632245
2025-06-13,Fly7/Fly9,0.09285044806629916
2025-06-16,Fly7/Fly9,0.09314707121077617
2025-06-17,Fly7/Fly9,0.1200421770462005
2025-06-18,Fly7/Fly9,0.31059695293690703
2025-06-19,Fly7/Fly9,0.32598677866255915
2025-06-20,Fly7/Fly9,0.32598677866265086
2025-06-23,Fly7/Fly9,0.33716161864148414
2025-06-24,Fly7/Fly9,0.33445716222989363
2025-06-25,Fly7/Fly9,0.33599886714941213
2025-06-26,Fly7/Fly9,0.35297846950579637
2025-06-27,Fly7/Fly9,0.3791974356460616
2025-06-30,Fly7/Fly9,0.3776334912413313
2025-07-01,Fly7/Fly9,0.38816552641420765
2025-07-02,Fly7/Fly9,0.34381168530508144
2025-07-03,Fly7/Fly9,0.31508044439392663
2025-07-04,Fly7/Fly9,0.3181060184585901
2025-07-07,Fly7/Fly9,0.35102188366674686
2025-07-08,Fly7/Fly9,0.37526834791046054
2025-07-09,Fly7/Fly9,0.3844308520533201
2025-07-10,Fly7/Fly9,0.3808288838549797
2025-07-11,Fly7/Fly9,0.38805606075013865
2025-07-14,Fly7/Fly9,0.3870943907453669
2025-07-15,Fly7/Fly9,0.39086573579075673
2025-07-16,Fly7/Fly9,0.45585255236752753
2025-07-17,Fly7/Fly9,0.4698746751684765
2025-07-18,Fly7/Fly9,0.45487028459175166
2025-07-21,Fly7/Fly9,0.43631858502560444
2025-07-22,Fly7/Fly9,0.4344379488622154
2025-07-23,Fly7/Fly9,0.4417158973577483
2025-07-24,Fly7/Fly9,0.4488746741684513
2025-07-25,Fly7/Fly9,0.448874674168605
2025-07-28,Fly7/Fly9,0.465015841247877
2025-07-29,Fly7/Fly9,0.46674131746772096
2025-07-30,Fly7/Fly9,0.48089991538478166
2025-07-31,Fly7/Fly9,0.4808999153849896
2025-08-01,Fly7/Fly9,0.4808999153850033
2025-08-04,Fly7/Fly9,0.4469745894368212
2025-08-05,Fly7/Fly9,0.4546548450589791
2025-08-06,Fly7/Fly9,0.47165322170234814
2025-08-07,Fly7/Fly9,0.47165322170247703
2025-08-08,Fly7/Fly9,0.4572343090747119
2025-08-11,Fly7/Fly9,0.473122179547306
2025-08-12,Fly7/Fly9,0.46641230516414206
2025-08-13,Fly7/Fly9,0.48770132673368577
2025-08-14,Fly7/Fly9,0.48776046144915913
2025-08-15,Fly7/Fly9,0.5240551554837832
2025-08-18,Fly7/Fly9,0.5267931574085024
2025-08-19,Fly7/Fly9,0.4954709211702627
2025-08-20,Fly7/Fly9,0.5179519492985074
2025-08-21,Fly7/Fly9,0.5326688361455398
2025-08-22,Fly7/Fly9,0.5439436201100183
2025-08-25,Fly7/Fly9,0.5223385593254809
2025-08-26,Fly7/Fly9,0.4609036578796208
2025-08-27,Fly7/Fly9,0.4040651654649123
2025-08-28,Fly7/Fly9,0.35969175251475216
2025-08-29,Fly7/Fly9,0.34003920616482913
2025-09-01,Fly7/Fly9,0.3493856214846017
2025-09-02,Fly7/Fly9,0.35162706245851383
2025-09-03,Fly7/Fly9,0.34241368982114884
2025-09-04,Fly7/Fly9,0.32339372412530065
2025-09-05,Fly7/Fly9,0.3231545723108178
2025-09-08,Fly7/Fly9,0.28519968863875583
2025-09-09,Fly7/Fly9,0.2622622638360517
2025-09-10,Fly7/Fly9,0.03725998814429274
2025-09-11,Fly7/Fly9,0.037259988143965805
2025-09-12,Fly7/Fly9,0.0191459895266558
2025-09-15,Fly7/Fly9,0.03527252710505699
2025-09-16,Fly7/Fly9,0.07226771239602423
2025-09-17,Fly7/Fly9,0.07111630893659178
2025-09-18,Fly7/Fly9,0.03740267512163351
2025-09-19,Fly7/Fly9,0.01885875138413201
2025-09-22,Fly7/Fly9,0.019095656766017544
2025-09-23,Fly7/Fly9,0.0006486138690787048
2025-09-24,Fly7/Fly9,0.04384995942915671
2025-09-25,Fly7/Fly9,0.06375797751952836
2025-09-26,Fly7/Fly9,0.062251846761006875
2025-09-29,Fly7/Fly9,0.08109979683883117
2025-09-30,Fly7/Fly9,0.10130511230850178
2025-10-01,Fly7/Fly9,0.08204315545175711
2025-10-02,Fly7/Fly9,0.08176386658610577
2025-10-03,Fly7/Fly9,0.06173397137146513
2025-10-06,Fly7/Fly9,0.08114692893232903
2025-10-07,Fly7/Fly9,0.08114692893231998
2025-10-08,Fly7/Fly9,0.10130511230777639
2025-10-09,Fly7/Fly9,0.10045711532020936
2025-10-10,Fly7/Fly9,0.1230647331771458
2025-10-13,Fly7/Fly9,0.16349660852606643
2025-10-14,Fly7/Fly9,0.14190873742581725
2025-10-15,Fly7/Fly9,0.10130511230688562
2025-10-16,Fly7/Fly9,0.06083136541798343
2025-10-17,Fly7/Fly9,0.0595137704480713
2025-10-20,Fly7/Fly9,0.03856058018806004
2025-10-21,Fly7/Fly9,0.03917382408061126
2025-10-22,Fly7/Fly9,0.038440838324174297
2025-10-23,Fly7/Fly9,0.03844083832406488
2025-10-24,Fly7/Fly9,0.0574692256186045
2025-10-27,Fly7/Fly9,0.05759405844063214
2025-10-28,Fly7/Fly9,0.05765926543398416
2025-10-29,Fly7/Fly9,0.05811364019414545
2025-10-30,Fly7/Fly9,0.03852482557738605
2025-10-31,Fly7/Fly9,0.03832175608944775
2025-11-03,Fly7/Fly9,-0.020330971390554686
2025-11-04,Fly7/Fly9,-0.020330971390897852
2025-11-05,Fly7/Fly9,-0.06036096045589628
2025-11-06,Fly7/Fly9,-0.10587896186846343
2025-11-07,Fly7/Fly9,-0.10996937413137442
2025-11-10,Fly7/Fly9,-0.10996937413136773
2025-11-11,Fly7/Fly9,-0.08863896818820138
2025-11-12,Fly7/Fly9,-0.08448927260253654
2025-11-13,Fly7/Fly9,-0.08564701804774788
2025-11-14,Fly7/Fly9,-0.10741655187883585
2025-11-17,Fly7/Fly9,-0.11030630968870969
2025-11-18,Fly7/Fly9,-0.06940674680392166
2025-11-19,Fly7/Fly9,-0.02280811015591262
2025-11-20,Fly7/Fly9,0.025257717186921415
2025-11-21,Fly7/Fly9,0.05291000135727444
2025-11-24,Fly7/Fly9,0.026376748063362203
2025-11-25,Fly7/Fly9,0.026927004741127792
2025-11-26,Fly7/Fly9,0.026927004741132795
2025-11-27,Fly7/Fly9,0.02697926734927878
2025-11-28,Fly7/Fly9,0.05296664001229302
2025-12-01,Fly7/Fly9,0.1336624491358499
2025-12-02,Fly7/Fly9,0.13448302017646252
2025-12-03,Fly7/Fly9,0.13448302017679778
2025-12-04,Fly7/Fly9,0.13584547146707035
2025-12-05,Fly7/Fly9,0.10677492012660399
2025-12-08,Fly7/Fly9,0.1067749201268916
2025-12-09,Fly7/Fly9,0.056357036920546534
2025-12-10,Fly7/Fly9,0.02777777777657608
2025-12-11,Fly7/Fly9,0.027406004435001647
2025-12-12,Fly7/Fly9,0.027406004434845935
2025-12-15,Fly7/Fly9,0.027036903520165523
2025-12-16,Fly7/Fly9,0.027036903520165523
2025-12-17,Fly7/Fly9,-0.024546751389471905
2025-12-18,Fly7/Fly9,-0.023401655394531002
2025-12-19,Fly7/Fly9,-0.024926259197713446
2025-12-22,Fly7/Fly9,-0.04839365595840653
2025-12-23,Fly7/Fly9,-0.0931189924732887
2025-12-24,Fly7/Fly9,-0.13373680342934843
2025-12-26,Fly7/Fly9,-0.13592699448443674
2025-12-29,Fly7/Fly9,-0.13711355767808805
2025-12-30,Fly7/Fly9,-0.18371196547847543
2025-12-31,Fly7/Fly9,-0.18238099908872085
2026-01-02,Fly7/Fly9,-0.22637204074545958
2026-01-05,Fly7/Fly9,-0.22637204074545958
2026-01-06,Fly7/Fly9,-0.22637204074544698
2026-01-07,Fly7/Fly9,-0.25294740694298656
2026-01-08,Fly7/Fly9,-0.20928253735763738
2026-01-09,Fly7/Fly9,-0.1872675115806073
2026-01-12,Fly7/Fly9,-0.1636634176775381
2026-01-13,Fly7/Fly9,-0.2042165256919149
2026-01-14,Fly7/Fly9,-0.22913505311127028
2026-01-15,Fly7/Fly9,-0.22913505311127028
2026-01-16,Fly7/Fly9,-0.2311793088288881
2026-01-19,Fly7/Fly9,-0.1757835446984188
2026-01-20,Fly7/Fly9,-0.17578354469884028
2026-01-21,Fly7/Fly9,-0.20977892955216226
2026-01-22,Fly7/Fly9,-0.20693983740914626
2026-01-23,Fly7/Fly9,-0.2020656993604429
2026-01-26,Fly7/Fly9,-0.1511828684525949
2026-01-27,Fly7/Fly9,-0.2108413931142659
2026-01-28,Fly7/Fly9,-0.19232255599532114
2026-01-29,Fly7/Fly9,-0.06253257753819137
2026-01-30,Fly7/Fly9,-0.07644151953596583
2026-02-02,Fly7/Fly9,-0.09080606687330041
